frame,global_rmsd,core_rmsd
2605,8.670,2.596
2606,9.087,2.577
2607,9.169,2.645
2608,9.184,2.723
2609,9.166,2.650
2610,9.175,2.752
2611,9.141,2.720
2612,9.262,2.676
2613,9.331,2.690
2614,9.276,2.725
2615,9.189,2.696
2616,9.294,2.668
2617,9.273,2.721
2618,9.163,2.695
2619,9.162,2.637
2620,9.277,2.663
2621,9.258,2.608
2622,9.127,2.646
2623,9.306,2.572
2624,8.439,2.483
2625,8.547,2.612
2626,8.589,2.626
2627,8.488,2.516
2628,8.581,2.641
2629,8.683,2.653
2630,8.748,2.768
2631,8.742,2.622
2632,8.800,2.642
2633,8.643,2.706
2634,8.491,2.660
2635,8.558,2.722
2636,8.682,2.710
2637,8.673,2.758
2638,8.601,2.703
2639,8.532,2.765
2640,8.607,2.677
2641,8.711,2.617
2642,8.610,2.587
2643,7.049,2.521
2644,8.235,2.527
2645,8.332,2.630
2646,8.458,2.636
2647,6.925,2.542
2648,6.963,2.522
2649,8.518,2.569
2650,7.125,2.430
2651,7.197,2.540
2652,7.164,2.573
2653,7.351,2.669
2654,7.170,2.563
2655,7.248,2.659
2656,7.307,2.687
2657,7.330,2.653
2658,7.281,2.625
2659,7.199,2.579
2660,7.166,2.559
2661,7.234,2.611
2662,7.192,2.564
2663,7.086,2.489
2664,6.939,2.518
2665,6.994,2.550
2666,6.987,2.485
2667,7.242,2.567
2668,7.144,2.638
2669,7.246,2.597
2670,7.320,2.583
2671,7.289,2.624
2672,7.280,2.617
2673,7.177,2.587
2674,7.016,2.544
2675,6.963,2.618
2676,7.135,2.599
2677,7.072,2.633
2678,6.853,2.440
2679,6.914,2.527
2680,6.914,2.567
2681,6.865,2.655
2682,6.912,2.700
2683,7.148,2.624
2684,7.068,2.681
2685,6.959,2.634
2686,7.007,2.560
2687,6.987,2.584
2688,8.352,2.624
2689,8.234,2.503
2690,8.249,2.486
2691,8.227,2.564
2692,8.409,2.564
2693,8.379,2.719
2694,8.346,2.580
2695,8.288,2.512
2696,6.741,2.526
2697,6.736,2.578
2698,6.814,2.417
2699,6.938,2.494
2700,7.243,2.642
2701,7.264,2.663
2702,7.155,2.647
2703,7.162,2.469
2704,7.053,2.569
2705,7.007,2.658
2706,6.978,2.624
2707,7.006,2.688
2708,6.981,2.695
2709,7.000,2.710
2710,7.015,2.767
2711,7.070,2.740
2712,6.956,2.554
2713,6.821,2.521
2714,6.949,2.550
2715,6.796,2.475
2716,6.808,2.414
2717,7.009,2.560
2718,6.924,2.633
2719,7.194,2.614
2720,6.956,2.771
2721,6.874,2.627
2722,7.021,2.623
2723,6.953,2.610
2724,7.245,2.705
2725,7.280,2.702
2726,7.118,2.728
2727,7.226,2.681
2728,7.222,2.616
2729,7.339,2.577
2730,7.250,2.667
2731,7.316,2.656
2732,7.345,2.509
2733,7.223,2.655
2734,7.348,2.607
2735,7.377,2.735
2736,7.452,2.669
2737,7.345,2.641
2738,7.323,2.695
2739,7.198,2.676
2740,7.232,2.614
2741,7.174,2.602
2742,7.232,2.662
2743,7.211,2.746
2744,7.254,2.797
2745,7.183,2.775
2746,7.097,2.812
2747,7.101,2.698
2748,7.057,2.608
2749,7.128,2.750
2750,6.946,2.715
2751,6.924,2.667
2752,21.527,2.626
2753,21.518,2.712
2754,6.883,2.638
2755,6.844,2.634
2756,6.827,2.637
2757,6.844,2.684
2758,6.852,2.684
2759,6.920,2.638
2760,7.000,2.859
2761,7.002,2.753
2762,6.939,2.683
2763,6.931,2.711
2764,7.098,2.659
2765,7.124,2.622
2766,7.224,2.639
2767,7.096,2.616
2768,6.998,2.598
2769,7.064,2.628
2770,6.998,2.690
2771,7.095,2.706
2772,7.128,2.656
2773,7.125,2.548
2774,7.166,2.568
2775,7.269,2.670
2776,7.251,2.677
2777,7.088,2.596
2778,7.041,2.576
2779,6.987,2.544
2780,6.949,2.631
2781,6.856,2.622
2782,6.886,2.585
2783,7.070,2.540
2784,21.387,2.498
2785,6.908,2.513
2786,6.955,2.536
2787,6.854,2.528
2788,6.863,2.537
2789,6.902,2.531
2790,6.913,2.540
2791,21.586,2.475
2792,21.570,2.514
2793,21.659,2.638
2794,21.714,2.692
2795,21.686,2.654
2796,21.594,2.564
2797,21.529,2.648
2798,21.413,2.521
2799,21.650,2.550
2800,21.696,2.619
2801,21.701,2.573
2802,21.677,2.530
2803,7.231,2.528
2804,7.167,2.484
2805,21.663,2.582
2806,21.738,2.643
2807,7.327,2.683
2808,21.717,2.697
2809,21.643,2.760
2810,21.677,2.813
2811,21.853,2.833
2812,21.820,2.694
2813,21.825,2.627
2814,7.527,2.643
2815,21.798,2.786
2816,21.637,2.698
2817,21.467,2.709
2818,21.640,2.688
2819,21.770,2.643
2820,21.736,2.624
2821,21.844,2.826
2822,21.834,2.743
2823,21.875,2.682
2824,21.732,2.680
2825,21.642,2.681
2826,21.648,2.572
2827,21.789,2.647
2828,21.747,2.658
2829,21.682,2.666
2830,21.756,2.621
2831,21.747,2.683
2832,21.676,2.630
2833,21.699,2.690
2834,21.586,2.679
2835,21.513,2.557
2836,21.438,2.635
2837,21.410,2.702
2838,21.530,2.689
2839,21.545,2.575
2840,21.540,2.612
2841,21.618,2.715
2842,21.632,2.806
2843,21.567,2.623
2844,21.512,2.666
2845,21.295,2.637
2846,21.517,2.747
2847,21.441,2.681
2848,21.425,2.776
2849,21.775,2.776
2850,21.879,2.846
2851,21.877,2.692
2852,7.710,2.818
2853,7.611,2.678
2854,7.690,2.642
2855,22.030,2.699
2856,21.922,2.661
2857,21.842,2.713
2858,21.712,2.747
2859,21.882,2.735
2860,21.670,2.845
2861,21.738,2.889
2862,21.568,2.851
2863,21.755,2.830
2864,7.750,2.796
2865,7.734,2.834
2866,7.652,2.779
2867,7.666,2.785
2868,21.730,2.694
2869,21.752,2.884
2870,21.725,2.948
2871,21.636,2.919
2872,21.505,2.928
2873,21.525,2.936
2874,21.582,2.805
2875,21.606,2.742
2876,21.718,2.808
2877,21.776,2.796
2878,21.709,2.783
2879,21.769,2.752
2880,21.753,2.720
2881,21.768,2.818
2882,21.848,2.824
2883,21.784,2.921
2884,21.774,2.969
2885,21.904,2.995
2886,21.827,2.856
2887,21.780,2.952
2888,21.770,2.782
2889,21.671,2.897
2890,21.638,2.917
2891,21.547,2.987
2892,21.512,3.041
2893,21.517,2.918
2894,21.578,2.834
2895,21.566,2.798
2896,21.668,2.792
2897,21.723,2.869
2898,21.671,2.715
2899,21.642,2.725
2900,21.668,2.717
2901,21.648,2.678
2902,21.797,2.742
2903,21.974,2.764
2904,22.015,2.781
2905,21.936,2.653
2906,21.864,2.660
2907,21.893,2.691
2908,21.832,2.726
2909,21.821,2.796
2910,21.852,2.810
2911,21.868,2.832
2912,21.900,2.959
2913,21.844,2.934
2914,21.928,2.876
2915,21.978,2.956
2916,6.862,2.840
2917,6.988,2.909
2918,7.083,2.904
2919,7.059,2.970
2920,21.886,2.868
2921,21.768,2.988
2922,21.859,2.946
2923,21.883,2.874
2924,7.082,2.882
2925,21.935,2.807
2926,21.930,2.946
2927,21.903,2.800
2928,7.033,2.800
2929,22.031,2.827
2930,21.939,2.809
2931,21.999,2.817
2932,7.222,2.873
2933,7.152,2.829
2934,21.886,2.840
2935,21.879,2.948
2936,21.921,3.002
2937,7.044,2.950
2938,6.906,2.953
2939,6.911,2.886
2940,7.006,3.091
2941,6.905,2.845
2942,6.921,3.003
2943,6.896,2.957
2944,6.829,2.830
2945,21.678,2.880
2946,21.799,2.941
2947,6.944,2.924
2948,6.948,2.938
2949,7.061,2.949
2950,7.143,2.986
2951,6.964,2.846
2952,7.041,2.832
2953,7.099,2.875
2954,21.823,2.833
2955,21.851,2.723
2956,21.791,2.717
2957,21.773,2.803
2958,22.255,2.963
2959,22.047,2.901
2960,21.907,2.987
2961,21.974,2.984
2962,21.536,2.885
2963,21.554,2.683
2964,21.332,2.827
2965,21.871,2.875
2966,21.812,2.664
2967,21.912,2.758
2968,22.023,2.705
2969,8.022,2.830
2970,8.305,2.884
2971,8.304,2.779
2972,8.288,2.925
2973,8.144,2.931
2974,8.053,2.825
2975,22.096,2.967
2976,22.208,3.023
2977,22.131,2.987
2978,22.122,2.994
2979,22.156,2.982
2980,22.142,2.978
2981,22.163,2.819
2982,7.969,2.767
2983,8.091,2.823
2984,7.713,2.774
2985,7.691,2.814
2986,21.969,2.841
2987,22.122,2.916
2988,22.159,2.877
2989,22.025,2.973
2990,22.079,2.755
2991,22.137,2.775
2992,22.034,2.798
2993,22.134,2.731
2994,22.119,2.875
2995,22.046,2.758
2996,22.038,2.799
2997,22.062,2.800
2998,22.138,2.824
2999,21.936,2.687
3000,22.122,2.716
3001,21.970,2.856
3002,21.976,2.860
3003,21.913,2.889
3004,21.834,2.804
3005,21.952,2.749
3006,22.051,2.745
3007,22.143,2.759
3008,22.123,2.832
3009,22.194,2.805
3010,22.295,2.842
3011,22.142,2.707
3012,22.093,2.697
3013,22.418,2.757
3014,22.494,2.871
3015,22.280,2.840
3016,22.198,2.779
3017,22.241,2.732
3018,22.372,2.750
3019,22.173,2.753
3020,22.315,2.767
3021,21.962,2.866
3022,21.971,2.903
3023,21.901,2.941
3024,22.256,2.956
3025,22.392,2.798
3026,21.971,2.716
3027,22.532,2.782
3028,22.295,2.787
3029,22.370,2.893
3030,22.291,2.871
3031,22.341,2.898
3032,22.414,2.746
3033,22.136,2.693
3034,22.196,2.627
3035,22.251,2.791
3036,22.278,2.682
3037,21.910,2.798
3038,21.904,2.856
3039,22.373,2.789
3040,22.402,2.738
3041,22.115,2.817
3042,22.152,2.781
3043,22.138,2.739
3044,22.238,2.812
3045,8.344,2.727
3046,9.210,2.648
3047,9.136,2.798
3048,9.027,2.730
3049,9.165,2.719
3050,9.144,2.823
3051,22.670,2.608
3052,22.438,2.639
3053,8.659,2.660
3054,8.756,2.759
3055,22.381,2.660
3056,22.340,2.667
3057,22.519,2.616
3058,22.468,2.685
3059,22.113,2.586
3060,22.097,2.609
3061,8.420,2.706
3062,22.034,2.659
3063,22.079,2.639
3064,22.153,2.601
3065,22.117,2.577
3066,22.162,2.631
3067,22.278,2.727
3068,22.211,2.641
3069,21.736,2.721
3070,21.900,2.784
3071,21.902,2.711
3072,21.967,2.699
3073,22.373,2.826
3074,22.009,2.743
3075,21.994,2.883
3076,21.961,2.802
3077,22.001,2.957
3078,7.839,2.905
3079,7.982,2.879
3080,22.149,2.871
3081,22.103,2.784
3082,22.143,2.777
3083,22.046,2.747
3084,21.823,2.668
3085,21.999,2.691
3086,22.131,2.792
3087,21.897,2.727
3088,21.980,2.790
3089,21.997,2.736
3090,22.008,2.793
3091,22.147,2.707
3092,22.054,2.717
3093,22.181,2.766
3094,22.027,2.775
3095,22.013,2.655
3096,21.961,2.594
3097,21.915,2.722
3098,21.956,2.638
3099,21.910,2.670
3100,22.024,2.741
3101,22.040,2.763
3102,21.889,2.716
3103,21.959,2.791
3104,22.081,2.924
3105,21.736,2.837
3106,21.706,2.742
3107,22.035,2.956
3108,22.010,2.811
3109,22.110,2.741
3110,8.646,2.888
3111,22.029,2.823
3112,21.979,2.912
3113,21.603,2.852
3114,21.464,2.911
3115,21.577,2.735
3116,21.501,2.810
3117,21.445,2.871
3118,21.362,2.888
3119,21.522,2.913
3120,22.018,2.792
3121,21.639,2.869
3122,22.072,2.891
3123,21.678,2.853
3124,21.669,2.884
3125,21.573,2.890
3126,21.436,2.846
3127,21.408,2.780
3128,21.520,2.782
3129,7.249,2.899
3130,7.146,2.867
3131,7.168,2.916
3132,21.951,2.771
3133,7.724,2.797
3134,7.817,2.865
3135,21.882,2.763
3136,22.048,2.831
3137,21.845,2.791
3138,21.626,2.746
3139,21.745,2.724
3140,7.229,2.829
3141,7.055,2.773
3142,8.026,2.797
3143,8.035,2.817
3144,8.144,2.921
3145,21.782,2.852
3146,21.737,2.843
3147,21.649,2.884
3148,7.192,2.908
3149,7.105,2.944
3150,7.097,2.926
3151,7.194,2.882
3152,7.186,2.739
3153,7.210,2.879
3154,7.108,2.811
3155,8.182,2.919
3156,8.061,2.905
3157,8.154,2.839
3158,8.241,2.836
3159,8.112,2.749
3160,8.249,2.739
3161,8.159,2.937
3162,8.093,2.886
3163,8.041,2.990
3164,7.983,3.144
3165,7.964,2.857
3166,7.989,2.857
3167,7.951,2.869
3168,7.938,3.091
3169,7.808,2.931
3170,7.828,2.937
3171,7.827,2.849
3172,6.899,2.817
3173,6.846,2.822
3174,6.912,3.000
3175,6.950,3.070
3176,6.976,3.039
3177,6.828,2.923
3178,6.836,2.914
3179,7.025,2.855
3180,8.067,2.800
3181,7.838,2.817
3182,7.800,2.679
3183,7.788,2.704
3184,6.886,2.689
3185,6.925,2.676
3186,6.946,2.653
3187,6.955,2.734
3188,7.844,2.703
3189,7.985,2.764
3190,7.892,2.662
3191,7.938,2.649
3192,8.153,2.628
3193,8.071,2.681
3194,8.012,2.663
3195,7.727,2.565
3196,7.691,2.580
3197,7.683,2.596
3198,7.674,2.726
3199,7.816,2.708
3200,7.712,2.604
3201,7.922,2.679
3202,7.999,2.682
3203,7.959,2.644
3204,7.809,2.667
3205,7.696,2.637
3206,7.761,2.628
3207,7.976,2.701
3208,7.869,2.552
3209,7.817,2.642
3210,7.599,2.595
3211,7.872,2.746
3212,7.788,2.609
3213,7.892,2.673
3214,7.831,2.728
3215,7.867,2.895
3216,7.813,2.717
3217,7.925,2.756
3218,8.051,2.752
3219,7.941,2.768
3220,8.078,2.659
3221,8.094,2.771
3222,9.121,2.703
3223,8.970,2.696
3224,8.061,2.636
3225,8.044,2.712
3226,8.321,2.736
3227,9.020,2.763
3228,8.082,2.668
3229,7.928,2.828
3230,7.908,2.717
3231,7.922,2.652
3232,7.842,2.628
3233,7.855,2.623
3234,7.971,2.600
3235,7.900,2.581
3236,7.936,2.642
3237,7.948,2.591
3238,8.699,2.677
3239,7.818,2.608
3240,7.841,2.572
3241,7.737,2.537
3242,7.802,2.584
3243,7.859,2.574
3244,7.937,2.479
3245,7.987,2.561
3246,8.100,2.632
3247,8.155,2.601
3248,8.176,2.641
3249,8.048,2.568
3250,7.939,2.613
3251,7.820,2.521
3252,7.750,2.530
3253,7.898,2.604
3254,7.835,2.492
3255,7.896,2.591
3256,7.816,2.637
3257,7.987,2.767
3258,8.052,2.794
3259,7.711,2.705
3260,7.802,2.693
3261,7.917,2.883
3262,7.733,2.727
3263,7.807,2.838
3264,7.879,2.844
3265,7.864,2.841
3266,7.793,2.676
3267,8.740,2.631
3268,8.701,2.589
3269,8.700,2.586
3270,8.758,2.637
3271,8.860,2.663
3272,8.915,2.588
3273,8.715,2.556
3274,8.618,2.668
3275,8.621,2.692
3276,8.679,2.727
3277,8.601,2.697
3278,8.618,2.597
3279,8.436,2.610
3280,8.398,2.601
3281,8.432,2.623
3282,8.355,2.568
3283,8.474,2.612
3284,8.385,2.629
3285,8.522,2.649
3286,8.505,2.578
3287,22.231,2.600
3288,8.551,2.713
3289,8.563,2.699
3290,8.594,2.755
3291,8.549,2.622
3292,8.706,2.634
3293,8.874,2.703
3294,8.924,2.689
3295,8.780,2.632
3296,8.915,2.598
3297,8.916,2.513
3298,8.835,2.590
3299,8.911,2.614
3300,9.018,2.683
3301,8.154,2.663
3302,8.067,2.684
3303,9.028,2.677
3304,9.065,2.742
3305,8.952,2.737
3306,9.177,2.619
3307,9.112,2.660
3308,8.982,2.617
3309,8.926,2.641
3310,8.780,2.666
3311,8.658,2.718
3312,8.738,2.638
3313,8.843,2.683
3314,8.767,2.889
3315,8.734,2.634
3316,8.850,2.657
3317,8.735,2.656
3318,8.891,2.636
3319,8.829,2.628
3320,8.836,2.576
3321,8.709,2.527
3322,8.643,2.558
3323,22.194,2.633
3324,22.216,2.646
3325,8.760,2.619
3326,8.758,2.510
3327,8.863,2.531
3328,8.885,2.550
3329,9.079,2.668
3330,9.269,2.689
3331,22.255,2.701
3332,22.329,2.764
3333,22.212,2.637
3334,22.208,2.582
3335,22.152,2.670
3336,8.925,2.615
3337,8.861,2.646
3338,8.743,2.617
3339,8.914,2.596
3340,8.823,2.576
3341,8.986,2.492
3342,8.903,2.532
3343,8.876,2.484
3344,22.077,2.452
3345,8.831,2.435
3346,21.985,2.568
3347,8.626,2.563
3348,8.696,2.590
3349,21.935,2.595
3350,8.691,2.546
3351,21.841,2.648
3352,21.786,2.581
3353,21.802,2.764
3354,8.493,2.700
3355,8.447,2.704
3356,8.505,2.702
3357,8.467,2.676
3358,8.371,2.633
3359,8.335,2.598
3360,8.263,2.661
3361,8.326,2.675
3362,8.455,2.682
3363,8.182,2.571
3364,8.211,2.574
3365,8.387,2.622
3366,8.391,2.629
3367,8.457,2.592
3368,8.293,2.494
3369,8.569,2.470
3370,8.596,2.616
3371,8.686,2.605
3372,8.684,2.501
3373,8.611,2.588
3374,8.559,2.527
3375,8.600,2.558
3376,8.729,2.593
3377,8.678,2.518
3378,8.924,2.574
3379,8.820,2.531
3380,8.868,2.556
3381,8.227,2.552
3382,9.151,2.657
3383,9.220,2.554
3384,9.341,2.724
3385,9.257,2.569
3386,8.365,2.543
3387,9.066,2.522
3388,8.274,2.530
3389,8.264,2.520
3390,8.291,2.576
3391,8.346,2.621
3392,8.460,2.686
3393,8.479,2.732
3394,8.342,2.795
3395,8.436,2.635
3396,9.239,2.773
3397,9.032,2.764
3398,9.180,2.724
3399,8.428,2.628
3400,9.149,2.687
3401,9.100,2.679
3402,9.032,2.572
3403,8.898,2.489
3404,8.736,2.662
3405,8.944,2.753
3406,8.883,2.721
3407,8.984,2.637
3408,8.932,2.617
3409,8.832,2.612
3410,8.797,2.611
3411,8.760,2.657
3412,8.687,2.541
3413,8.675,2.666
3414,8.794,2.653
3415,8.681,2.624
3416,8.805,2.649
3417,8.710,2.638
3418,8.733,2.710
3419,8.753,2.699
3420,8.768,2.675
3421,8.747,2.742
3422,8.586,2.639
3423,8.474,2.528
3424,8.479,2.643
3425,8.555,2.682
3426,8.461,2.579
3427,8.483,2.615
3428,8.480,2.688
3429,8.719,2.755
3430,8.771,2.624
3431,8.804,2.573
3432,8.071,2.693
3433,8.264,2.679
3434,8.409,2.648
3435,8.307,2.661
3436,8.485,2.705
3437,8.325,2.705
3438,9.185,2.692
3439,8.401,2.778
3440,9.073,2.624
3441,8.250,2.591
3442,8.320,2.637
3443,8.309,2.615
3444,8.222,2.612
3445,8.377,2.537
3446,8.451,2.531
3447,8.110,2.533
3448,8.050,2.603
3449,8.189,2.553
3450,7.989,2.546
3451,7.875,2.518
3452,7.752,2.645
3453,7.845,2.535
3454,7.845,2.626
3455,7.893,2.583
3456,7.652,2.624
3457,7.672,2.554
3458,7.826,2.587
3459,8.625,2.640
3460,7.843,2.537
3461,8.569,2.588
3462,8.564,2.474
3463,8.517,2.618
3464,8.468,2.474
3465,8.683,2.458
3466,8.760,2.484
3467,8.874,2.534
3468,8.872,2.575
3469,8.907,2.681
3470,8.842,2.689
3471,8.690,2.634
3472,8.889,2.623
3473,8.796,2.558
3474,8.910,2.627
3475,8.926,2.612
3476,8.941,2.572
3477,8.847,2.608
3478,8.916,2.662
3479,8.829,2.647
3480,8.725,2.597
3481,8.615,2.602
3482,8.757,2.590
3483,8.939,2.643
3484,8.976,2.648
3485,8.961,2.547
3486,8.932,2.796
3487,9.041,2.677
3488,9.037,2.675
3489,8.948,2.670
3490,8.924,2.837
3491,9.040,2.740
3492,9.063,2.743
3493,9.027,2.703
3494,9.089,2.788
3495,8.192,2.698
3496,8.080,2.661
3497,8.335,2.723
3498,8.251,2.694
3499,8.182,2.658
3500,8.026,2.573
3501,8.116,2.535
3502,8.029,2.660
3503,8.053,2.721
3504,7.945,2.710
3505,8.048,2.816
3506,8.055,2.724
3507,8.052,2.681
3508,8.015,2.798
3509,7.912,2.665
3510,7.893,2.665
3511,8.013,2.770
3512,7.998,2.686
3513,7.815,2.668
3514,7.965,2.731
3515,8.031,2.689
3516,7.986,2.669
3517,7.855,2.673
3518,7.945,2.638
3519,7.832,2.568
3520,7.803,2.628
3521,7.800,2.628
3522,7.774,2.802
3523,8.755,2.699
3524,8.691,2.735
3525,7.582,2.692
3526,7.788,2.683
3527,7.696,2.694
3528,8.612,2.657
3529,8.652,2.719
3530,8.694,2.755
3531,8.646,2.711
3532,8.622,2.742
3533,8.592,2.709
3534,8.566,2.748
3535,8.623,2.824
3536,8.658,2.681
3537,8.558,2.672
3538,8.442,2.691
3539,8.518,2.694
3540,8.422,2.700
3541,8.413,2.653
3542,8.401,2.618
3543,8.286,2.603
3544,8.328,2.614
3545,8.462,2.598
3546,8.331,2.488
3547,8.436,2.624
3548,8.430,2.697
3549,8.508,2.610
3550,8.603,2.693
3551,8.574,2.610
3552,8.555,2.479
3553,8.533,2.558
3554,8.631,2.595
3555,8.730,2.586
3556,8.709,2.564
3557,8.899,2.651
3558,7.861,2.641
3559,7.804,2.644
3560,7.765,2.592
3561,7.720,2.576
3562,7.690,2.477
3563,7.682,2.489
3564,7.640,2.535
3565,8.543,2.576
3566,8.446,2.593
3567,8.432,2.599
3568,8.281,2.653
3569,8.523,2.644
3570,8.456,2.718
3571,8.550,2.684
3572,8.417,2.597
3573,8.616,2.752
3574,8.645,2.700
3575,8.641,2.587
3576,8.716,2.622
3577,8.555,2.611
3578,8.523,2.551
3579,8.638,2.554
3580,8.636,2.448
3581,8.572,2.458
3582,8.626,2.448
3583,8.503,2.408
3584,8.394,2.394
3585,8.525,2.385
3586,8.609,2.429
3587,8.627,2.525
3588,8.597,2.512
3589,8.408,2.504
3590,8.527,2.478
3591,8.545,2.515
3592,8.486,2.540
3593,8.332,2.433
3594,8.284,2.368
3595,8.205,2.569
3596,8.329,2.465
3597,8.425,2.449
3598,8.482,2.385
3599,8.516,2.459
3600,8.536,2.454
3601,8.369,2.330
3602,8.454,2.363
3603,8.500,2.397
3604,8.428,2.427
3605,8.373,2.410
3606,8.341,2.364
3607,8.519,2.422
3608,8.572,2.494
3609,8.472,2.496
3610,8.502,2.559
3611,8.710,2.579
3612,8.785,2.584
3613,8.584,2.571
3614,8.547,2.565
3615,8.607,2.546
3616,8.389,2.523
3617,8.642,2.480
3618,8.614,2.435
3619,8.787,2.524
3620,8.803,2.537
3621,8.809,2.530
3622,8.667,2.597
3623,8.845,2.492
3624,9.042,2.545
3625,22.078,2.516
3626,22.098,2.453
3627,22.148,2.602
3628,9.270,2.521
3629,21.973,2.446
3630,22.051,2.402
3631,21.949,2.542
3632,22.045,2.475
3633,21.998,2.581
3634,21.986,2.575
3635,22.063,2.490
3636,22.054,2.534
3637,21.987,2.493
3638,21.794,2.531
3639,21.755,2.512
3640,21.816,2.513
3641,21.596,2.505
3642,21.746,2.508
3643,21.617,2.483
3644,21.573,2.467
3645,21.522,2.446
3646,21.551,2.504
3647,21.738,2.536
3648,21.915,2.489
3649,21.883,2.457
3650,21.983,2.474
3651,22.118,2.533
3652,22.123,2.377
3653,21.988,2.361
3654,21.900,2.326
3655,21.860,2.426
3656,21.972,2.512
3657,21.882,2.457
3658,21.794,2.525
3659,21.809,2.484
3660,21.888,2.474
3661,21.918,2.494
3662,22.049,2.585
3663,22.130,2.542
3664,22.249,2.545
3665,22.315,2.552
3666,22.288,2.559
3667,22.222,2.451
3668,22.298,2.510
3669,22.520,2.423
3670,22.476,2.442
3671,22.333,2.593
3672,22.383,2.491
3673,22.281,2.492
3674,22.291,2.438
3675,22.296,2.551
3676,22.163,2.518
3677,22.319,2.519
3678,22.164,2.436
3679,22.274,2.408
3680,22.402,2.478
3681,22.379,2.438
3682,22.305,2.453
3683,22.289,2.586
3684,22.184,2.500
3685,22.015,2.445
3686,22.094,2.416
3687,22.212,2.490
3688,21.847,2.445
3689,21.796,2.536
3690,21.874,2.488
3691,21.864,2.511
3692,21.880,2.530
3693,21.907,2.466
3694,21.950,2.596
3695,21.909,2.584
3696,21.731,2.500
3697,21.961,2.537
3698,21.948,2.423
3699,21.863,2.468
3700,21.902,2.442
3701,22.016,2.515
3702,21.944,2.503
3703,22.020,2.542
3704,22.065,2.594
3705,22.126,2.588
3706,22.181,2.582
3707,22.147,2.570
3708,22.208,2.526
3709,22.195,2.484
3710,22.150,2.404
3711,22.103,2.511
3712,22.339,2.422
3713,22.368,2.378
3714,22.312,2.500
3715,22.258,2.519
3716,22.260,2.509
3717,22.130,2.630
3718,22.005,2.643
3719,21.956,2.630
3720,22.045,2.527
3721,22.240,2.453
3722,22.266,2.486
3723,22.277,2.555
3724,22.288,2.576
3725,22.295,2.542
3726,22.223,2.496
3727,22.289,2.536
3728,22.454,2.588
3729,22.347,2.619
3730,22.613,2.524
3731,22.532,2.508
3732,22.707,2.471
3733,22.527,2.474
3734,22.479,2.467
3735,22.219,2.576
3736,22.381,2.636
3737,22.356,2.574
3738,22.193,2.689
3739,22.302,2.635
3740,22.386,2.528
3741,21.804,2.603
3742,21.801,2.607
3743,22.135,2.590
3744,21.642,2.629
3745,21.574,2.649
3746,21.650,2.548
3747,21.654,2.542
3748,21.802,2.605
3749,21.860,2.562
3750,21.783,2.661
3751,21.773,2.596
3752,21.828,2.566
3753,21.670,2.522
3754,21.713,2.591
3755,21.715,2.540
3756,21.686,2.615
3757,21.698,2.572
3758,21.597,2.640
3759,21.634,2.628
3760,21.583,2.684
3761,21.581,2.561
3762,21.402,2.503
3763,21.372,2.549
3764,21.390,2.479
3765,21.247,2.575
3766,21.481,2.511
3767,21.366,2.553
3768,21.337,2.652
3769,21.308,2.609
3770,21.419,2.683
3771,21.207,2.528
3772,21.130,2.546
3773,21.145,2.573
3774,21.118,2.619
3775,21.185,2.622
3776,21.231,2.585
3777,21.241,2.482
3778,21.364,2.601
3779,21.267,2.537
3780,21.305,2.566
3781,21.371,2.549
3782,21.418,2.464
3783,21.351,2.473
3784,21.293,2.505
3785,21.255,2.536
3786,21.265,2.564
3787,21.436,2.566
3788,21.344,2.568
3789,21.297,2.529
3790,21.281,2.589
3791,21.371,2.569
3792,21.235,2.619
3793,21.315,2.568
3794,21.318,2.709
3795,21.128,2.604
3796,21.258,2.619
3797,21.308,2.495
3798,21.340,2.515
3799,21.391,2.570
3800,21.434,2.614
3801,21.464,2.612
3802,21.462,2.561
3803,21.267,2.582
3804,21.318,2.662
3805,21.284,2.558
3806,21.289,2.570
3807,21.258,2.504
3808,21.313,2.456
3809,21.231,2.383
3810,21.137,2.506
3811,21.067,2.482
3812,20.956,2.542
3813,20.805,2.616
3814,20.814,2.685
3815,20.700,2.671
3816,20.705,2.542
3817,20.656,2.450
3818,20.702,2.515
3819,20.640,2.535
3820,20.757,2.437
3821,20.583,2.623
3822,20.504,2.599
3823,20.541,2.586
3824,20.700,2.584
3825,20.696,2.521
3826,20.711,2.558
3827,20.644,2.535
3828,20.552,2.428
3829,20.650,2.384
3830,20.654,2.411
3831,20.516,2.452
3832,20.553,2.500
3833,20.540,2.519
3834,20.659,2.513
3835,20.619,2.539
3836,20.681,2.630
3837,20.715,2.564
3838,20.485,2.564
3839,20.593,2.632
3840,20.629,2.686
3841,20.444,2.722
3842,20.505,2.728
3843,20.612,2.729
3844,20.396,2.646
3845,20.668,2.676
3846,20.723,2.573
3847,20.808,2.614
3848,20.579,2.741
3849,20.564,2.745
3850,20.508,2.686
3851,20.566,2.712
3852,20.545,2.682
3853,20.550,2.705
3854,20.608,2.813
3855,20.747,2.775
3856,20.899,2.731
3857,20.798,2.664
3858,20.925,2.675
3859,20.963,2.576
3860,21.021,2.637
3861,21.089,2.568
3862,20.925,2.671
3863,20.892,2.634
3864,21.026,2.604
3865,21.078,2.631
3866,20.897,2.526
3867,20.835,2.656
3868,20.855,2.725
3869,20.883,2.574
3870,20.786,2.584
3871,20.907,2.627
3872,20.950,2.578
3873,20.998,2.510
3874,21.105,2.656
3875,21.011,2.671
