frame,global_rmsd,core_rmsd
1097,6.739,2.690
1098,6.778,2.583
1099,6.791,2.586
1100,6.579,2.524
1101,6.755,2.513
1102,6.817,2.579
1103,6.717,2.543
1104,6.707,2.445
1105,6.666,2.484
1106,6.546,2.400
1107,6.387,2.400
1108,6.256,2.358
1109,6.546,2.420
1110,6.542,2.367
1111,6.581,2.309
1112,6.614,2.416
1113,6.572,2.350
1114,6.699,2.394
1115,6.718,2.406
1116,6.646,2.280
1117,6.815,2.416
1118,6.775,2.417
1119,6.644,2.402
1120,6.734,2.409
1121,6.621,2.463
1122,6.695,2.573
1123,6.821,2.527
1124,6.940,2.448
1125,6.961,2.490
1126,6.703,2.293
1127,6.533,2.406
1128,6.530,2.319
1129,6.660,2.408
1130,6.642,2.469
1131,6.790,2.365
1132,6.654,2.372
1133,6.653,2.317
1134,6.506,2.386
1135,6.603,2.535
1136,6.691,2.539
1137,6.421,2.370
1138,6.656,2.315
1139,6.527,2.287
1140,6.450,2.321
1141,6.444,2.266
1142,6.642,2.258
1143,6.551,2.276
1144,6.760,2.298
1145,6.808,2.354
1146,6.762,2.303
1147,6.912,2.332
1148,7.068,2.402
1149,6.946,2.416
1150,7.009,2.408
1151,6.934,2.283
1152,6.764,2.374
1153,6.801,2.478
1154,6.795,2.449
1155,6.753,2.498
1156,6.804,2.490
1157,6.750,2.508
1158,6.760,2.474
1159,6.933,2.421
1160,6.788,2.285
1161,6.750,2.344
1162,6.822,2.327
1163,6.914,2.343
1164,6.983,2.343
1165,6.977,2.325
1166,7.027,2.291
1167,7.039,2.430
1168,7.027,2.327
1169,6.863,2.274
1170,7.064,2.283
1171,6.984,2.333
1172,7.016,2.309
1173,6.984,2.306
1174,7.175,2.435
1175,7.067,2.317
1176,7.090,2.453
1177,7.023,2.337
1178,6.919,2.294
1179,6.782,2.240
1180,6.788,2.191
1181,6.867,2.180
1182,6.855,2.218
1183,6.914,2.270
1184,6.735,2.156
1185,6.845,2.224
1186,6.833,2.286
1187,6.866,2.347
1188,6.724,2.373
1189,6.667,2.364
1190,6.701,2.394
1191,6.762,2.382
1192,7.056,2.482
1193,7.202,2.429
1194,7.264,2.409
1195,7.095,2.479
1196,7.070,2.479
1197,6.891,2.356
1198,6.911,2.352
1199,6.984,2.311
1200,7.009,2.309
1201,6.932,2.397
1202,6.964,2.457
1203,6.956,2.370
1204,6.832,2.292
1205,6.703,2.354
1206,6.766,2.393
1207,6.807,2.416
1208,6.667,2.339
1209,6.758,2.369
1210,6.647,2.408
1211,6.632,2.294
1212,6.669,2.263
1213,6.710,2.260
1214,6.824,2.409
1215,6.961,2.356
1216,6.885,2.292
1217,6.950,2.340
1218,7.103,2.290
1219,7.040,2.338
1220,6.974,2.120
1221,7.086,2.334
1222,7.116,2.194
1223,7.099,2.331
1224,7.006,2.307
1225,7.004,2.250
1226,7.118,2.294
1227,7.028,2.263
1228,7.149,2.230
1229,7.175,2.295
1230,7.123,2.196
1231,7.155,2.338
1232,7.131,2.432
1233,6.991,2.361
1234,6.985,2.236
1235,6.860,2.190
1236,6.810,2.283
1237,6.833,2.290
1238,6.797,2.220
1239,6.899,2.268
1240,6.869,2.307
1241,6.928,2.203
1242,6.799,2.167
1243,6.730,2.260
1244,6.790,2.179
1245,6.970,2.217
1246,6.949,2.136
1247,6.992,2.161
1248,7.129,2.237
1249,7.038,2.192
1250,6.985,2.151
1251,6.997,2.244
1252,6.885,2.282
1253,6.868,2.227
1254,6.904,2.244
1255,6.846,2.242
1256,6.977,2.163
1257,6.893,2.194
1258,6.981,2.277
1259,6.717,2.209
1260,6.961,2.237
1261,6.973,2.177
1262,6.959,2.231
1263,7.089,2.242
1264,6.983,2.286
1265,6.754,2.232
1266,7.056,2.261
1267,6.988,2.155
1268,7.078,2.140
1269,6.981,2.110
1270,7.053,2.261
1271,7.241,2.257
1272,7.215,2.252
1273,7.054,2.158
1274,7.049,2.174
1275,7.092,2.215
1276,7.110,2.271
1277,7.129,2.319
1278,6.999,2.345
1279,7.143,2.429
1280,7.046,2.154
1281,7.253,2.338
1282,7.200,2.258
1283,7.125,2.264
1284,6.924,2.189
1285,7.023,2.303
1286,7.122,2.322
1287,6.928,2.231
1288,6.858,2.196
1289,7.036,2.304
1290,7.207,2.268
1291,7.119,2.296
1292,7.149,2.292
1293,7.263,2.368
1294,7.375,2.398
1295,7.299,2.356
1296,7.335,2.354
1297,7.266,2.297
1298,7.337,2.352
1299,7.313,2.359
1300,7.227,2.293
1301,7.088,2.277
1302,6.871,2.390
1303,7.020,2.377
1304,7.092,2.411
1305,6.917,2.441
1306,6.818,2.370
1307,6.775,2.377
1308,6.853,2.477
1309,6.764,2.433
1310,6.709,2.372
1311,6.779,2.361
1312,6.900,2.468
1313,6.818,2.498
1314,6.647,2.411
1315,6.681,2.409
1316,6.450,2.300
1317,6.559,2.353
1318,6.666,2.389
1319,6.504,2.360
1320,6.458,2.441
1321,6.444,2.384
1322,6.604,2.278
1323,6.455,2.183
1324,6.535,2.265
1325,6.578,2.297
1326,6.627,2.346
1327,6.741,2.349
1328,6.718,2.543
1329,6.733,2.420
1330,6.889,2.425
1331,6.791,2.527
1332,6.563,2.517
1333,6.732,2.495
1334,6.706,2.439
1335,6.770,2.448
1336,6.708,2.402
1337,6.760,2.444
1338,6.768,2.419
1339,6.719,2.272
1340,6.856,2.348
1341,6.772,2.310
1342,6.757,2.310
1343,6.692,2.292
1344,6.651,2.294
1345,6.728,2.347
1346,6.744,2.466
1347,6.794,2.423
1348,6.588,2.329
1349,6.657,2.337
1350,6.623,2.428
1351,6.477,2.329
1352,6.397,2.312
1353,6.751,2.426
